ServiceUsageID,GuestID,ServiceID,UsageDate,Quantity,UnitCost,TotalCost
588,174,3,2021-11-22,3,56.84,170.53
589,2816,2,2024-03-20,2,38.08,76.17
590,1146,11,2025-04-19,1,28.28,28.28
591,255,12,2023-09-21,6,45.39,272.37
592,1884,1,2024-01-02,2,24.56,49.12
593,988,5,2022-08-04,3,9.52,28.56
594,268,1,2023-12-11,4,23.27,93.07
595,1651,10,2024-08-04,1,4.21,4.21
596,2996,11,2020-02-06,1,27.61,27.61
597,2184,11,2024-11-10,1,34.06,34.06
598,2752,9,2020-11-09,1,11.85,11.85
599,601,1,2020-12-28,2,26.00,52.00
600,584,13,2021-06-14,2,19.58,39.16
601,2920,11,2023-01-25,1,33.30,33.30
602,431,5,2022-02-23,4,12.57,50.27
603,63,4,2024-03-05,1,65.63,65.63
604,2384,9,2024-05-03,1,11.04,11.04
605,219,1,2021-12-01,3,27.87,83.61
606,1179,15,2023-04-27,1,43.29,43.29
607,2311,12,2024-06-16,4,50.10,200.38
608,1195,7,2023-10-30,1,68.40,68.40
609,1217,3,2024-03-07,3,62.98,188.94
610,2878,6,2025-03-14,1,76.03,76.03
611,786,14,2025-03-18,3,17.66,52.97
612,613,10,2025-07-25,1,4.60,4.60
613,1023,4,2023-01-15,1,76.07,76.07
614,2511,8,2020-06-07,4,16.25,65.02
615,1042,1,2023-12-19,1,23.01,23.01
616,932,8,2022-05-11,3,16.66,49.98
617,2341,14,2020-08-23,3,15.08,45.25
618,2526,11,2020-01-30,1,31.00,31.00
619,1743,10,2024-08-18,1,4.52,4.52
620,1583,14,2021-05-26,4,14.37,57.48
621,20,1,2023-05-05,1,26.24,26.24
622,2853,2,2022-02-04,4,34.53,138.11
623,1925,1,2024-01-12,3,27.42,82.27
624,953,13,2021-04-12,8,18.32,146.58
625,927,9,2023-06-25,1,10.13,10.13
626,1680,11,2020-11-29,1,25.75,25.75
627,2543,5,2025-10-15,2,11.72,23.45
628,1118,4,2022-09-08,1,41.02,41.02
629,650,8,2025-07-18,1,17.67,17.67
630,323,1,2025-11-13,4,25.13,100.50
631,1776,15,2022-06-01,1,46.90,46.90
632,511,11,2021-07-14,1,33.47,33.47
633,1863,1,2024-05-18,1,26.47,26.47
634,1370,7,2021-01-27,1,64.83,64.83
635,1629,6,2021-07-09,1,73.91,73.91
636,2124,12,2023-12-12,2,53.53,107.07
637,559,9,2025-06-26,1,10.79,10.79
638,2767,9,2025-10-16,1,9.60,9.60
639,1475,9,2025-01-21,1,10.34,10.34
640,1576,4,2024-02-20,1,73.92,73.92
641,2244,11,2024-10-02,1,25.89,25.89
642,404,4,2020-03-11,1,42.49,42.49
643,106,8,2020-10-03,3,16.15,48.44
644,1274,15,2020-08-06,1,45.10,45.10
645,1071,5,2022-07-17,1,13.51,13.51
646,1855,10,2025-10-06,1,4.09,4.09
647,1964,6,2023-05-10,1,85.11,85.11
648,1041,15,2020-07-05,1,48.99,48.99
649,863,2,2025-01-01,4,32.35,129.41
650,1248,6,2023-10-25,1,89.72,89.72
651,1479,11,2022-12-07,1,30.75,30.75
652,2336,10,2025-08-30,1,4.71,4.71
653,239,4,2022-05-07,1,75.39,75.39
654,2267,12,2020-11-16,1,46.25,46.25
655,935,2,2024-02-12,2,38.57,77.13
656,1207,5,2024-06-02,6,10.68,64.07
657,294,15,2024-08-04,1,47.11,47.11
658,1615,15,2024-11-24,1,44.95,44.95
659,1032,11,2024-06-01,1,32.80,32.80
660,2791,2,2020-10-02,2,31.60,63.21
661,903,5,2023-08-22,2,8.69,17.38
662,2912,15,2024-11-12,1,44.20,44.20
663,1412,7,2020-08-12,1,57.70,57.70
664,782,1,2021-12-10,4,25.15,100.58
665,1873,1,2021-07-01,1,22.09,22.09
666,1849,3,2022-12-07,3,56.52,169.55
667,901,8,2023-12-30,3,13.51,40.54
668,2156,6,2021-09-24,1,83.67,83.67
669,225,14,2020-06-15,2,16.81,33.62
670,1269,4,2020-06-23,1,35.58,35.58
671,1552,9,2021-05-10,1,11.43,11.43
672,2266,7,2022-06-04,1,56.01,56.01
673,2811,2,2022-04-06,4,31.91,127.62
674,1025,6,2025-05-16,1,76.37,76.37
675,1442,4,2022-09-04,1,78.56,78.56
676,2378,11,2025-06-03,1,29.83,29.83
677,2436,12,2023-09-13,1,45.78,45.78
678,708,8,2024-02-20,3,16.96,50.88
679,2078,10,2021-02-25,1,4.34,4.34
680,145,7,2024-10-30,1,62.15,62.15
681,1911,13,2025-01-12,8,19.41,155.32
682,953,13,2023-07-19,8,22.00,175.96
683,2170,10,2020-10-24,1,5.40,5.40
684,2097,15,2023-01-08,1,47.14,47.14
685,1889,1,2023-09-28,1,22.05,22.05
686,2526,5,2024-03-24,3,10.83,32.49
687,1062,4,2021-05-30,1,51.85,51.85
688,374,7,2021-03-25,1,57.49,57.49
689,1175,5,2021-06-22,4,8.62,34.48
690,2807,15,2025-07-23,1,47.13,47.13
691,885,11,2022-12-02,1,28.28,28.28
692,2420,4,2025-07-28,1,80.38,80.38
693,2551,7,2025-10-24,1,58.81,58.81
694,1895,4,2023-09-25,1,43.98,43.98
695,1369,13,2025-12-18,1,18.78,18.78
696,1263,14,2023-06-12,1,12.49,12.49
697,1413,7,2021-01-21,1,60.93,60.93
698,2271,10,2020-03-24,1,4.45,4.45
699,1123,12,2020-02-29,4,54.34,217.35
700,2521,13,2025-09-03,7,18.68,130.78
701,708,15,2024-10-28,1,42.86,42.86
702,2019,11,2022-03-30,1,31.25,31.25
703,31,3,2025-06-14,4,64.88,259.54
704,2770,11,2023-08-11,1,30.28,30.28
705,2104,3,2024-01-02,3,62.26,186.79
706,1828,5,2022-08-24,4,12.34,49.37
707,1724,4,2024-02-26,1,48.39,48.39
708,2637,4,2021-02-09,1,52.51,52.51
709,2832,9,2020-09-14,1,10.61,10.61
710,108,5,2023-05-29,1,14.63,14.63
711,2783,8,2021-02-27,2,14.64,29.29
712,6,5,2022-11-02,6,11.95,71.69
713,2004,1,2022-05-23,1,25.23,25.23
714,722,7,2024-07-24,1,59.63,59.63
715,1354,6,2020-01-24,1,85.92,85.92
716,2400,11,2025-09-27,1,25.80,25.80
717,2959,4,2023-01-23,1,53.57,53.57
718,2076,11,2021-08-25,1,32.64,32.64
719,1227,8,2022-06-23,5,17.51,87.55
720,264,7,2021-03-11,1,60.91,60.91
721,2914,5,2025-06-27,5,11.63,58.13
722,2875,5,2020-11-27,2,14.04,28.08
723,2801,11,2024-02-07,1,31.74,31.74
724,1120,1,2024-01-28,4,23.40,93.61
725,1540,11,2021-06-30,1,27.15,27.15
726,2740,1,2025-09-11,1,25.81,25.81
727,254,2,2021-02-17,2,32.90,65.81
728,1951,10,2022-03-27,1,4.90,4.90
729,599,4,2021-12-29,1,38.57,38.57
730,2503,8,2020-12-10,10,15.90,158.98
731,1538,1,2025-07-07,3,22.35,67.06
732,1484,3,2024-12-02,1,54.59,54.59
733,501,12,2024-05-29,4,49.08,196.33
734,605,7,2023-08-18,1,56.53,56.53
735,890,14,2024-04-01,2,14.53,29.06
736,782,13,2022-11-02,7,20.81,145.66
737,2859,15,2023-08-04,1,49.24,49.24
738,2042,9,2025-08-27,1,9.85,9.85
739,2253,13,2022-06-13,6,21.10,126.61
740,1895,1,2025-10-31,4,25.56,102.24
741,137,2,2022-09-26,2,30.78,61.56
742,1373,10,2024-05-15,1,5.38,5.38
743,258,3,2024-12-12,4,52.27,209.07
744,1778,14,2024-08-11,3,17.55,52.66
745,2866,3,2020-08-13,2,51.81,103.61
746,2462,12,2023-06-02,4,45.10,180.39
747,813,1,2025-10-14,4,27.79,111.14
748,587,14,2020-03-27,1,14.52,14.52
749,2443,13,2025-04-20,8,20.93,167.45
750,1736,10,2021-12-16,1,4.94,4.94
751,1292,15,2020-02-23,1,47.61,47.61
752,85,3,2025-07-08,3,50.79,152.38
753,1949,7,2024-05-17,1,66.48,66.48
754,2001,9,2023-04-09,1,10.29,10.29
755,1843,8,2021-08-25,3,16.50,49.51
756,2441,11,2020-10-15,1,28.05,28.05
757,2273,8,2020-02-11,1,14.05,14.05
758,1903,5,2022-12-01,3,14.56,43.69
759,141,6,2024-05-07,1,78.65,78.65
760,726,2,2022-04-18,3,34.03,102.09
761,2852,9,2023-01-22,1,8.87,8.87
762,267,5,2021-03-07,4,8.19,32.75
763,502,5,2024-01-05,5,10.45,52.25
764,2396,15,2020-10-07,1,49.75,49.75
765,2050,6,2022-02-24,1,74.41,74.41
766,2572,10,2024-12-31,1,5.52,5.52
767,425,1,2021-01-18,3,27.61,82.84
768,949,1,2024-06-20,2,24.64,49.27
769,2201,7,2025-11-18,1,66.14,66.14
770,1196,6,2024-09-16,1,80.29,80.29
771,2183,8,2022-02-10,9,17.06,153.58
772,2064,9,2024-02-19,1,9.42,9.42
773,2463,15,2020-12-02,1,45.57,45.57
774,673,14,2023-02-09,1,12.77,12.77
775,1118,11,2025-02-18,1,30.74,30.74
776,87,2,2021-06-29,4,30.75,122.98
777,357,13,2020-09-05,2,18.16,36.33
778,1427,1,2024-10-10,3,27.41,82.23
779,1580,6,2023-07-14,1,70.54,70.54
780,1758,8,2025-10-25,10,13.38,133.82
781,2601,7,2024-12-19,1,66.52,66.52
782,2577,13,2022-12-18,5,20.23,101.13
783,1308,12,2024-07-06,5,49.68,248.41
784,2148,3,2022-09-14,3,61.16,183.49
785,1560,12,2021-10-25,4,50.71,202.84
786,1420,4,2023-11-10,1,84.91,84.91
787,2926,4,2023-12-10,1,42.48,42.48
788,9,3,2023-07-02,2,62.52,125.04
789,2936,9,2021-04-03,1,10.46,10.46
790,942,11,2023-01-14,1,33.08,33.08
791,1890,1,2023-02-25,2,26.26,52.52
792,1841,3,2020-06-30,4,57.23,228.93
793,1738,13,2021-05-04,4,18.05,72.21
794,2497,8,2025-02-12,7,13.96,97.74
795,647,7,2023-06-21,1,62.39,62.39
796,1098,7,2022-01-23,1,59.61,59.61
797,2212,6,2024-05-27,1,79.24,79.24
798,1846,5,2025-01-19,5,9.94,49.70
799,1792,3,2024-05-11,1,50.13,50.13
800,1580,1,2022-04-22,1,22.56,22.56
801,1697,5,2025-09-05,2,8.03,16.06
802,877,11,2023-06-20,1,25.00,25.00
803,1204,4,2021-02-03,1,76.18,76.18
804,1006,14,2021-06-14,2,12.47,24.95
805,1581,11,2023-03-14,1,28.59,28.59
806,748,3,2023-02-11,2,50.30,100.60
807,2073,4,2022-10-29,1,59.87,59.87
808,2427,2,2025-11-30,4,34.38,137.53
809,1701,1,2021-02-23,2,23.13,46.26
810,21,1,2023-02-07,1,27.48,27.48
811,799,8,2021-06-26,7,16.21,113.50
812,1981,5,2025-06-14,6,9.85,59.08
813,952,3,2020-02-26,3,51.27,153.82
814,2965,13,2023-01-13,6,21.44,128.63
815,2728,15,2025-05-19,1,45.80,45.80
816,1245,4,2024-05-12,1,68.86,68.86
817,2652,10,2025-11-11,1,5.65,5.65
818,1575,11,2024-03-27,1,29.74,29.74
819,213,10,2022-08-27,1,4.42,4.42
820,2915,1,2024-01-24,4,25.07,100.27
821,2720,8,2025-09-27,2,13.02,26.04
822,2397,15,2024-07-14,1,40.86,40.86
823,721,6,2024-10-13,1,88.11,88.11
824,2424,10,2022-07-25,1,4.92,4.92
825,2129,2,2024-08-10,4,30.51,122.04
826,1328,2,2022-01-26,4,36.91,147.65
827,71,2,2022-06-21,1,35.01,35.01
828,2940,13,2024-11-13,4,18.31,73.23
829,68,1,2022-08-04,1,23.28,23.28
830,1100,7,2021-02-28,1,67.89,67.89
831,927,5,2025-10-31,3,9.08,27.23
832,11,2,2025-03-11,3,34.80,104.39
833,1292,13,2022-08-09,4,21.45,85.79
834,1795,11,2020-05-10,1,26.14,26.14
835,2261,10,2025-10-19,1,4.29,4.29
836,2923,15,2022-12-03,1,43.55,43.55
837,1623,2,2021-11-28,4,32.06,128.23
838,902,14,2024-06-01,4,17.63,70.53
839,2001,15,2022-03-19,1,45.25,45.25
840,1112,14,2025-08-02,4,16.73,66.91
841,324,5,2025-09-08,6,12.48,74.88
842,2136,3,2023-07-19,3,53.63,160.89
843,1699,12,2025-03-02,5,45.61,228.07
844,618,9,2023-09-26,1,9.80,9.80
845,240,4,2021-11-15,1,52.57,52.57
846,1518,10,2021-11-01,1,4.17,4.17
847,730,8,2025-09-22,4,14.36,57.44
848,36,12,2025-12-09,2,46.72,93.45
849,1717,2,2024-09-05,3,32.76,98.28
850,2234,12,2023-09-05,4,46.81,187.24
851,317,14,2024-06-26,4,14.02,56.09
852,2022,10,2023-01-16,1,4.65,4.65
853,1573,8,2022-05-25,3,17.63,52.88
854,1692,9,2022-03-30,1,9.38,9.38
855,1824,4,2021-01-15,1,73.11,73.11
856,2696,14,2021-06-04,2,12.91,25.81
857,77,3,2022-02-09,2,59.99,119.99
858,281,15,2022-09-27,1,42.41,42.41
859,594,2,2022-01-13,2,32.45,64.90
860,1083,11,2022-08-12,1,34.39,34.39
861,1915,12,2022-09-26,1,54.68,54.68
862,2921,13,2022-06-29,4,18.65,74.60
863,276,4,2023-06-26,1,83.35,83.35
864,870,12,2024-12-03,3,47.66,142.97
865,2679,15,2024-06-24,1,45.31,45.31
866,2805,14,2022-12-20,2,12.40,24.79
867,1887,14,2023-07-02,4,16.42,65.70
868,2213,5,2023-03-20,3,10.12,30.35
869,459,1,2024-09-03,2,27.64,55.28
870,1630,9,2025-01-19,1,10.25,10.25
871,1777,5,2024-06-24,2,9.68,19.36
872,1527,15,2022-09-11,1,43.28,43.28
873,1653,4,2025-01-12,1,35.66,35.66
874,1513,9,2023-06-15,1,8.46,8.46
875,843,14,2021-04-08,4,13.90,55.59
876,988,2,2024-07-31,2,34.78,69.56
877,1987,1,2024-03-20,2,27.84,55.68
878,2097,6,2025-09-05,1,73.95,73.95
879,807,4,2025-11-23,1,60.23,60.23
880,2785,5,2024-12-13,6,8.30,49.77
881,2779,13,2024-03-23,8,20.46,163.68
882,1431,14,2024-05-13,1,12.44,12.44
883,1119,11,2023-08-25,1,30.98,30.98
884,896,6,2020-05-15,1,78.85,78.85
885,1880,7,2025-06-30,1,58.18,58.18
886,1047,5,2020-07-10,1,8.18,8.18
887,2984,11,2023-07-30,1,32.33,32.33
888,976,7,2025-12-04,1,59.76,59.76
889,2272,8,2021-10-22,10,16.63,166.27
890,1029,10,2023-09-05,1,5.50,5.50
891,1567,5,2021-07-21,2,8.69,17.39
892,2113,4,2022-07-01,1,46.99,46.99
893,1795,9,2020-04-05,1,11.39,11.39
894,2038,4,2020-11-15,1,68.09,68.09
895,2583,14,2020-08-26,3,13.09,39.28
896,1288,4,2022-06-25,1,51.53,51.53
897,2091,12,2023-11-28,3,50.39,151.17
898,2254,13,2020-08-27,8,18.37,146.97
899,2006,9,2020-12-22,1,9.30,9.30
900,961,4,2025-09-14,1,66.73,66.73
901,2705,10,2025-08-18,1,5.13,5.13
902,1024,1,2025-02-22,3,27.15,81.44
903,2168,12,2022-08-18,4,53.26,213.05
904,2475,15,2022-10-15,1,46.52,46.52
905,1369,9,2022-09-29,1,8.33,8.33
906,682,3,2021-04-05,1,64.85,64.85
907,1737,4,2021-05-22,1,51.38,51.38
908,202,8,2024-06-29,5,12.31,61.53
909,2724,9,2021-03-14,1,10.45,10.45
910,2789,6,2025-10-29,1,80.99,80.99
911,776,6,2021-04-30,1,73.46,73.46
912,403,13,2024-07-10,3,18.91,56.74
913,1460,11,2025-03-31,1,25.70,25.70
914,438,3,2025-06-12,1,53.21,53.21
915,2999,3,2022-09-29,4,51.70,206.81
916,2486,8,2022-12-20,6,14.43,86.60
917,2916,1,2023-07-27,1,22.65,22.65
918,1312,4,2020-07-04,1,65.63,65.63
919,1470,5,2020-02-17,2,8.01,16.02
920,2408,12,2022-05-29,5,54.84,274.21
921,2138,2,2024-07-18,4,37.09,148.36
922,882,5,2024-01-16,6,9.02,54.15
923,773,13,2021-10-13,7,18.37,128.56
924,1791,1,2022-07-01,2,24.72,49.43
925,2539,12,2022-09-01,3,50.09,150.26
926,2478,7,2024-12-13,1,59.35,59.35
927,2114,9,2023-02-27,1,9.80,9.80
928,2429,13,2022-09-07,6,19.64,117.84
929,1836,15,2023-08-23,1,44.26,44.26
930,2552,8,2023-12-05,3,13.66,40.99
931,1529,4,2024-07-14,1,67.71,67.71
932,1473,3,2024-08-01,2,57.28,114.56
933,1877,15,2020-05-03,1,45.59,45.59
934,2165,5,2025-05-14,2,8.04,16.08
935,901,2,2020-01-26,3,33.95,101.85
936,2687,5,2024-02-16,1,10.71,10.71
937,2820,8,2020-08-19,3,13.23,39.70
938,1324,2,2021-11-07,1,33.10,33.10
939,111,14,2021-04-22,4,16.56,66.25
940,1136,13,2021-08-27,5,20.42,102.10
941,2231,13,2021-12-16,7,21.69,151.83
942,1803,5,2024-10-03,2,14.32,28.65
943,52,3,2023-07-19,3,58.85,176.56
944,1122,7,2023-05-08,1,68.61,68.61
945,2660,1,2024-09-18,3,27.15,81.44
946,2448,2,2021-03-18,3,36.37,109.12
947,1114,15,2024-01-09,1,49.99,49.99
948,1976,4,2021-10-06,1,78.52,78.52
949,1386,13,2020-07-18,5,21.71,108.54
950,1433,5,2022-01-05,2,12.77,25.54
951,2913,6,2022-04-01,1,78.80,78.80
952,2291,8,2023-03-29,8,14.89,119.15
953,2236,15,2021-08-07,1,41.83,41.83
954,1470,9,2024-07-14,1,9.65,9.65
955,123,4,2024-04-11,1,68.24,68.24
956,2197,4,2024-05-08,1,77.17,77.17
957,347,7,2020-03-19,1,58.42,58.42
958,2897,1,2023-10-17,1,23.29,23.29
959,2516,15,2025-11-05,1,48.94,48.94
960,1155,11,2025-12-29,1,34.19,34.19
961,1695,5,2023-11-16,5,10.28,51.39
962,2034,11,2023-12-29,1,25.38,25.38
963,1876,11,2022-05-28,1,31.66,31.66
964,1921,2,2021-04-05,3,36.07,108.20
965,1349,1,2024-08-14,3,27.38,82.15
966,1505,3,2021-03-15,2,61.30,122.59
967,2560,8,2025-06-22,7,16.68,116.76
968,1239,9,2022-02-19,1,8.10,8.10
969,1941,9,2025-11-08,1,10.43,10.43
970,1580,13,2024-01-31,7,19.21,134.47
971,1744,6,2025-05-02,1,71.85,71.85
972,1733,7,2020-09-17,1,64.46,64.46
973,207,4,2023-12-06,1,82.56,82.56
974,2177,3,2021-03-24,1,61.07,61.07
975,1536,2,2020-05-14,2,38.29,76.57
976,2456,4,2025-01-27,1,38.14,38.14
977,2462,7,2025-09-08,1,56.09,56.09
978,992,14,2024-01-04,4,14.87,59.47
979,1300,7,2021-08-30,1,63.96,63.96
980,1002,15,2024-02-22,1,49.72,49.72
981,358,3,2021-12-21,4,60.66,242.66
982,1337,15,2024-11-13,1,40.64,40.64
983,637,2,2025-05-01,4,37.85,151.41
984,475,8,2023-01-07,5,16.64,83.21
985,1698,4,2022-10-02,1,35.44,35.44
986,675,5,2023-12-13,5,8.96,44.78
987,2848,6,2023-10-14,1,80.45,80.45
988,2800,14,2022-03-12,4,13.31,53.23
989,530,6,2025-07-24,1,79.45,79.45
990,2312,2,2023-11-17,2,37.55,75.10
991,1794,3,2024-01-31,4,60.17,240.69
992,480,15,2021-02-25,1,44.95,44.95
993,2888,4,2020-08-30,1,81.25,81.25
994,2372,10,2021-11-04,1,5.97,5.97
995,2709,9,2022-10-09,1,11.17,11.17
996,2825,9,2023-11-03,1,8.55,8.55
997,1768,7,2023-04-30,1,57.81,57.81
998,1591,14,2022-09-22,3,14.55,43.64
999,1484,6,2025-12-21,1,76.16,76.16
1000,1231,11,2022-02-27,1,26.77,26.77
1001,2072,11,2022-11-18,1,28.51,28.51
1002,1699,3,2024-05-29,1,59.30,59.30
1003,2956,2,2022-03-26,3,35.58,106.75
1004,1300,12,2022-07-27,6,49.22,295.31
1005,1042,1,2021-03-09,4,26.28,105.12
1006,1006,12,2021-06-16,3,48.29,144.86
1007,577,15,2022-03-15,1,48.24,48.24
1008,884,15,2022-11-28,1,40.18,40.18
1009,1235,11,2021-08-14,1,25.30,25.30
1010,1346,7,2021-06-11,1,59.57,59.57
1011,2362,15,2020-03-06,1,41.30,41.30
1012,1115,9,2025-05-12,1,9.44,9.44
1013,1563,14,2020-12-14,1,14.57,14.57
1014,1366,11,2023-10-28,1,25.69,25.69
1015,183,7,2023-01-27,1,69.18,69.18
1016,1127,10,2025-01-01,1,4.49,4.49
1017,1450,12,2023-03-06,3,52.34,157.03
1018,2574,15,2021-10-13,1,46.89,46.89
1019,1420,14,2025-02-26,1,17.25,17.25
1020,1882,4,2021-04-26,1,52.80,52.80
1021,686,10,2025-08-17,1,4.18,4.18
1022,1937,2,2020-11-28,2,37.41,74.82
1023,2856,2,2025-09-13,4,30.81,123.25
1024,822,2,2022-06-24,4,37.23,148.93
1025,178,15,2024-04-06,1,43.65,43.65
1026,2568,1,2020-11-22,3,23.93,71.79
1027,2837,11,2023-07-12,1,27.89,27.89
1028,414,13,2025-07-12,6,20.15,120.92
1029,601,2,2022-01-18,1,35.67,35.67
1030,1714,15,2023-04-01,1,42.57,42.57
1031,1561,1,2022-08-12,1,23.40,23.40
1032,1309,11,2025-04-08,1,33.54,33.54
1033,47,7,2025-02-19,1,60.17,60.17
1034,661,11,2022-06-06,1,28.32,28.32
1035,204,11,2020-06-30,1,28.77,28.77
1036,2885,12,2022-04-24,2,46.46,92.93
1037,1547,4,2021-12-30,1,79.75,79.75
1038,1793,14,2024-02-06,2,13.62,27.25
1039,1220,15,2024-09-02,1,47.38,47.38
1040,2583,7,2021-06-03,1,61.60,61.60
1041,237,1,2024-12-31,3,23.38,70.14
1042,1047,14,2022-01-18,4,16.66,66.65
1043,2686,4,2024-01-03,1,77.66,77.66
1044,1142,4,2020-05-04,1,67.70,67.70
1045,2837,13,2024-09-15,4,19.45,77.81
1046,1975,1,2020-07-12,4,24.69,98.78
1047,90,2,2022-12-02,3,35.60,106.80
1048,1543,14,2022-03-26,4,16.43,65.73
1049,130,8,2021-01-02,1,15.38,15.38
1050,1049,2,2021-11-10,2,36.20,72.41
1051,1089,14,2021-09-10,3,17.72,53.16
1052,1668,2,2020-11-02,3,34.75,104.24
1053,481,7,2025-09-04,1,67.88,67.88
1054,2273,12,2023-06-13,5,46.24,231.19
1055,192,7,2022-07-05,1,68.92,68.92
1056,1704,13,2020-07-06,8,21.00,167.97
1057,1347,1,2025-04-03,1,22.57,22.57
1058,295,8,2024-06-09,10,17.25,172.47
1059,1451,9,2021-12-15,1,10.60,10.60
1060,2951,8,2025-09-03,4,17.91,71.64
1061,2629,1,2022-10-07,4,27.00,108.01
1062,1488,4,2020-12-18,1,53.11,53.11
1063,2081,7,2021-03-15,1,64.75,64.75
1064,2204,11,2020-04-22,1,26.72,26.72
1065,715,4,2021-08-24,1,65.09,65.09
1066,318,7,2024-12-08,1,57.04,57.04
1067,719,6,2022-10-04,1,87.63,87.63
1068,1449,12,2022-04-19,6,45.61,273.65
1069,157,6,2025-01-12,1,74.68,74.68
1070,140,8,2024-01-21,5,17.96,89.80
1071,1118,6,2022-05-05,1,86.57,86.57
1072,1610,15,2024-10-03,1,41.91,41.91
1073,393,13,2022-01-29,4,20.93,83.71
1074,1356,3,2022-01-22,4,60.74,242.95
1075,1835,5,2022-06-22,1,10.86,10.86
1076,2403,3,2020-01-20,2,64.79,129.59
1077,1109,11,2021-12-15,1,27.76,27.76
1078,763,6,2022-10-25,1,71.32,71.32
1079,869,12,2024-12-06,5,46.36,231.79
1080,1539,7,2021-10-25,1,64.96,64.96
1081,1274,10,2021-01-17,1,5.73,5.73
1082,436,8,2021-07-10,8,13.45,107.57
1083,1767,13,2020-09-09,1,20.15,20.15
1084,198,6,2023-05-28,1,87.08,87.08
1085,2018,7,2021-09-13,1,59.22,59.22
1086,138,8,2023-12-08,9,16.68,150.11
1087,1567,8,2021-05-31,8,17.38,139.02
1088,948,2,2023-11-17,1,31.54,31.54
1089,1724,13,2025-03-13,3,18.65,55.95
1090,690,5,2024-11-12,3,12.37,37.12
1091,677,11,2023-06-17,1,31.31,31.31
1092,1425,7,2024-02-15,1,67.65,67.65
1093,2333,14,2021-10-10,3,16.67,50.02
1094,2555,7,2025-12-16,1,60.42,60.42
1095,190,10,2025-04-27,1,5.76,5.76
1096,1690,3,2023-03-08,2,56.14,112.27
1097,435,8,2023-10-07,3,16.89,50.68
1098,2323,13,2025-06-01,4,19.81,79.24
1099,2074,7,2021-10-29,1,56.01,56.01
1100,2101,4,2025-12-04,1,67.39,67.39
1101,1384,13,2024-05-14,3,21.15,63.45
1102,1587,2,2023-05-08,1,37.34,37.34
1103,2257,12,2023-10-20,6,50.64,303.85
1104,1091,2,2022-12-29,4,33.05,132.20
1105,40,15,2024-03-11,1,45.12,45.12
1106,1768,11,2020-10-16,1,30.84,30.84
1107,1169,13,2021-01-06,8,20.92,167.34
1108,2868,8,2021-12-10,1,16.84,16.84
1109,116,13,2023-07-01,8,19.62,156.96
1110,800,9,2024-09-06,1,8.23,8.23
1111,475,7,2020-08-12,1,64.21,64.21
1112,2258,6,2020-09-30,1,86.71,86.71
1113,1939,15,2025-04-21,1,42.40,42.40
1114,2152,14,2022-01-20,1,13.79,13.79
1115,1453,6,2023-10-24,1,77.74,77.74
1116,2044,3,2022-07-15,4,61.73,246.92
1117,985,7,2021-06-17,1,64.66,64.66
1118,1255,7,2021-10-15,1,69.06,69.06
1119,2988,8,2020-11-01,2,17.99,35.98
1120,2633,1,2025-01-14,4,25.43,101.71
1121,999,10,2020-05-15,1,5.60,5.60
1122,1103,15,2020-11-10,1,46.06,46.06
1123,2826,10,2021-02-06,1,4.58,4.58
1124,1936,13,2025-07-05,5,18.59,92.94
1125,236,3,2021-03-11,4,60.66,242.62
1126,2599,8,2023-11-17,7,17.08,119.58
1127,1535,5,2024-05-26,1,11.14,11.14
1128,218,13,2023-11-18,2,21.20,42.40
1129,1979,6,2021-10-05,1,84.38,84.38
1130,780,4,2022-01-06,1,80.24,80.24
1131,659,11,2025-05-16,1,27.75,27.75
1132,140,9,2021-01-16,1,10.35,10.35
1133,806,6,2021-02-01,1,80.75,80.75
1134,632,6,2024-07-11,1,71.98,71.98
1135,1375,13,2025-11-11,3,21.22,63.67
1136,2522,11,2020-06-03,1,34.25,34.25
1137,1361,3,2020-02-27,1,60.28,60.28
1138,2084,14,2022-01-09,4,17.30,69.19
1139,1118,6,2021-02-20,1,77.37,77.37
1140,530,12,2025-01-16,4,47.82,191.29
1141,1166,10,2023-01-01,1,4.18,4.18
1142,1417,13,2023-02-26,7,20.35,142.48
1143,1213,8,2024-02-09,3,14.65,43.95
1144,2130,8,2023-08-25,1,14.12,14.12
1145,441,10,2022-02-16,1,4.94,4.94
1146,1219,14,2024-04-10,3,15.26,45.77
1147,764,6,2023-08-27,1,74.59,74.59
1148,2779,1,2021-11-21,2,24.59,49.18
1149,721,10,2020-05-25,1,4.01,4.01
1150,1528,8,2022-01-24,6,17.84,107.02
1151,2896,3,2025-01-20,2,52.56,105.13
1152,2187,5,2021-04-21,1,9.56,9.56
1153,2924,11,2023-09-29,1,33.69,33.69
1154,2504,11,2023-07-26,1,30.52,30.52
1155,806,4,2025-10-17,1,60.50,60.50
1156,2120,11,2024-05-31,1,31.85,31.85
1157,2474,15,2020-02-14,1,49.26,49.26
1158,704,8,2024-10-30,10,13.27,132.72
1159,2896,4,2020-01-24,1,40.42,40.42
1160,1464,2,2020-09-24,4,36.84,147.38
1161,2478,8,2024-02-12,7,13.55,94.86
1162,2057,8,2024-04-07,6,13.34,80.04
1163,50,12,2025-02-28,6,52.89,317.32
1164,574,5,2021-03-02,1,11.92,11.92
1165,1583,12,2020-05-01,4,50.96,203.82
1166,1714,14,2022-01-17,1,17.88,17.88
1167,2966,15,2020-02-18,1,41.39,41.39
1168,1212,7,2020-11-18,1,55.96,55.96
