BillingItemID,BillingID,ItemType,ItemName,Quantity,UnitPrice,TotalPrice,ServiceDate
418,100,F&B,Room Service,3,37.83,113.49,2/13/2023
419,100,Wellness,Gym Access,2,10.63,21.25,2/15/2023
420,100,Wellness,Gym Access,1,8.77,8.77,2/16/2023
421,101,Room Charge,Deluxe Room,5,257.45,1287.27,4/2/2022
422,101,Technology,WiFi Access,1,3.31,3.31,4/4/2022
423,101,Business,Business Center,1,16.46,16.46,4/6/2022
424,102,Room Charge,Deluxe Room,4,202.34,809.35,4/19/2020
425,102,F&B,Restaurant - Dinner,4,62.07,248.27,4/19/2020
426,103,Room Charge,Standard Room,6,385.13,2310.76,7/14/2020
427,103,Wellness,Spa Treatment,1,60.13,60.13,7/15/2020
428,103,Guest Service,Laundry Service,1,18.88,18.88,7/15/2020
429,103,F&B,Restaurant - Dinner,2,61.65,123.3,7/15/2020
430,103,Business,Business Center,1,14.93,14.93,7/15/2020
431,103,F&B,Restaurant - Breakfast,1,33.92,33.92,7/15/2020
432,104,Room Charge,Suite,1,566.48,566.48,7/24/2025
433,105,Room Charge,Standard Room,6,178.57,1071.4,1/25/2025
434,105,Wellness,Massage Therapy,1,68.1,68.1,1/27/2025
435,105,Wellness,Spa Treatment,1,108.11,108.11,1/27/2025
436,105,Wellness,Gym Access,1,14.86,14.86,1/28/2025
437,105,F&B,Restaurant - Lunch,4,39.32,157.3,1/30/2025
438,106,Room Charge,Standard Room,5,252,1260.01,7/21/2020
439,106,Guest Service,Laundry Service,1,19.54,19.54,7/23/2020
440,106,Technology,WiFi Access,1,5.25,5.25,7/24/2020
441,107,Room Charge,Standard Room,6,241.94,1451.65,8/28/2025
442,107,Wellness,Spa Treatment,1,83.98,83.98,8/29/2025
443,107,F&B,Bar Service,1,13.35,13.35,8/31/2025
444,107,F&B,Bar Service,1,12.59,12.59,9/2/2025
445,107,F&B,Restaurant - Breakfast,2,23.41,46.81,9/4/2025
446,107,Wellness,Massage Therapy,2,63.94,127.88,9/4/2025
447,108,Room Charge,Standard Room,3,190.65,571.94,2/28/2024
448,108,F&B,Restaurant - Lunch,1,46.28,46.28,2/29/2024
449,108,Business,Business Center,1,18.28,18.28,2/29/2024
450,108,Wellness,Massage Therapy,2,96.31,192.63,2/29/2024
451,108,F&B,Bar Service,4,23.72,94.89,3/1/2024
452,109,Room Charge,Deluxe Room,7,223.43,1564.02,7/2/2021
453,109,F&B,Restaurant - Dinner,1,79.93,79.93,7/3/2021
454,110,Room Charge,Deluxe Room,6,195.94,1175.65,2/4/2024
455,110,F&B,Restaurant - Breakfast,2,20.82,41.63,2/5/2024
456,111,Room Charge,Standard Room,6,394.94,2369.64,10/8/2020
457,111,Guest Service,Laundry Service,2,13.16,26.32,10/8/2020
458,111,F&B,Bar Service,1,17.34,17.34,10/8/2020
459,111,Wellness,Spa Treatment,1,116.32,116.32,10/10/2020
460,111,Guest Service,Laundry Service,1,16.13,16.13,10/12/2020
461,111,F&B,Room Service,4,41.68,166.7,10/12/2020
462,112,Room Charge,Standard Room,4,193.71,774.85,3/30/2025
463,112,F&B,Room Service,2,40.67,81.35,3/31/2025
464,112,Wellness,Gym Access,2,12.34,24.68,3/31/2025
465,112,F&B,Room Service,4,49.49,197.96,3/31/2025
466,112,F&B,Restaurant - Lunch,4,31.42,125.68,3/31/2025
467,112,F&B,Restaurant - Lunch,2,45.31,90.62,4/2/2025
468,112,F&B,Bar Service,4,24.16,96.63,4/3/2025
469,113,Room Charge,Suite,3,454.61,1363.84,3/22/2020
470,113,Technology,WiFi Access,1,4.86,4.86,3/23/2020
471,113,Wellness,Gym Access,1,9.51,9.51,3/24/2020
472,113,Business,Business Center,1,10.84,10.84,3/26/2020
473,113,F&B,Restaurant - Lunch,1,32.33,32.33,3/27/2020
474,113,Guest Service,Laundry Service,1,19.83,19.83,3/27/2020
475,113,F&B,Bar Service,1,12.1,12.1,3/29/2020
476,113,Technology,WiFi Access,1,7.47,7.47,3/31/2020
477,114,Room Charge,Deluxe Room,2,275.46,550.91,10/15/2022
478,115,Room Charge,Standard Room,5,118.63,593.13,11/22/2020
479,115,Guest Service,Laundry Service,2,21.39,42.79,11/24/2020
480,115,Business,Business Center,1,16.1,16.1,11/26/2020
481,116,Room Charge,Deluxe Room,1,206.07,206.07,11/16/2023
482,116,Transportation,Airport Transfer,1,25.74,25.74,11/16/2023
483,116,F&B,Restaurant - Dinner,3,61.44,184.32,11/18/2023
484,116,Technology,WiFi Access,1,7.66,7.66,11/19/2023
485,117,Room Charge,Standard Room,4,207.61,830.43,6/16/2020
486,117,F&B,Room Service,4,51.44,205.78,6/17/2020
487,118,Room Charge,Deluxe Room,6,194.16,1164.99,7/6/2023
488,118,Transportation,Airport Transfer,1,31.19,31.19,7/8/2023
489,119,Room Charge,Standard Room,1,345,345,9/24/2021
490,119,Wellness,Gym Access,1,8.9,8.9,9/24/2021
491,119,Wellness,Massage Therapy,1,98.82,98.82,9/26/2021
492,119,Business,Business Center,1,11.99,11.99,9/26/2021
493,120,Room Charge,Deluxe Room,5,219.26,1096.29,12/29/2021
494,120,Wellness,Spa Treatment,1,102.2,102.2,12/29/2021
495,120,F&B,Bar Service,4,24.02,96.09,12/30/2021
496,120,Wellness,Spa Treatment,1,117.29,117.29,12/31/2021
497,120,Guest Service,Laundry Service,2,22.35,44.71,12/31/2021
498,120,Technology,WiFi Access,1,6.37,6.37,1/1/2022
499,120,F&B,Bar Service,1,17.34,17.34,1/2/2022
500,121,Room Charge,Deluxe Room,2,188.57,377.13,7/27/2023
501,122,Room Charge,Suite,1,455.93,455.93,4/7/2024
502,122,F&B,Restaurant - Breakfast,3,26.54,79.63,4/8/2024
503,122,Business,Business Center,1,13.09,13.09,4/9/2024
504,122,F&B,Restaurant - Breakfast,2,28.59,57.19,4/11/2024
505,123,Room Charge,Suite,4,518.45,2073.82,10/17/2025
506,123,Wellness,Gym Access,1,8.15,8.15,10/19/2025
507,123,F&B,Restaurant - Lunch,1,37.74,37.74,10/19/2025
508,123,Business,Business Center,1,17.22,17.22,10/21/2025
509,124,Room Charge,Standard Room,3,343.32,1029.96,7/15/2022
510,124,Wellness,Massage Therapy,1,91,91,7/15/2022
511,124,F&B,Room Service,3,37.74,113.22,7/17/2022
512,124,Wellness,Gym Access,1,13.69,13.69,7/18/2022
513,124,F&B,Restaurant - Lunch,3,39.11,117.34,7/19/2022
514,124,Business,Business Center,1,12.22,12.22,7/20/2022
515,124,F&B,Room Service,2,27.68,55.36,7/21/2022
516,125,Room Charge,Deluxe Room,6,185.53,1113.16,12/3/2020
517,125,Wellness,Massage Therapy,1,92.06,92.06,12/3/2020
518,125,F&B,Restaurant - Breakfast,2,28.97,57.94,12/5/2020
519,126,Room Charge,Standard Room,6,307.64,1845.82,3/9/2022
520,126,Wellness,Massage Therapy,1,95.57,95.57,3/9/2022
521,126,Technology,WiFi Access,1,4.05,4.05,3/9/2022
522,126,Wellness,Spa Treatment,1,74,74,3/10/2022
523,126,F&B,Restaurant - Dinner,4,48.22,192.89,3/11/2022
524,126,F&B,Restaurant - Dinner,1,62.97,62.97,3/13/2022
525,127,Room Charge,Suite,5,550.52,2752.62,6/15/2020
526,127,Business,Business Center,1,12.34,12.34,6/15/2020
527,127,F&B,Bar Service,1,21.85,21.85,6/16/2020
528,127,F&B,Restaurant - Breakfast,3,27.23,81.7,6/17/2020
529,127,Wellness,Gym Access,2,8.23,16.46,6/18/2020
530,127,Business,Business Center,1,17.19,17.19,6/20/2020
531,128,Room Charge,Standard Room,3,301.1,903.31,11/12/2025
532,128,Technology,WiFi Access,1,4.5,4.5,11/14/2025
533,129,Room Charge,Standard Room,2,255.43,510.86,1/25/2023
534,129,Wellness,Spa Treatment,2,114.21,228.42,1/27/2023
535,129,Wellness,Spa Treatment,2,108.28,216.56,1/27/2023
536,130,Room Charge,Standard Room,1,351.94,351.94,5/5/2025
537,130,Business,Business Center,1,18.56,18.56,5/6/2025
538,130,F&B,Restaurant - Breakfast,1,27.1,27.1,5/8/2025
539,130,Wellness,Gym Access,1,10.89,10.89,5/8/2025
540,130,F&B,Room Service,2,57.06,114.13,5/10/2025
541,130,F&B,Bar Service,2,21.18,42.35,5/10/2025
542,130,F&B,Restaurant - Breakfast,2,24.9,49.8,5/12/2025
543,130,Wellness,Spa Treatment,1,66.21,66.21,5/13/2025
544,131,Room Charge,Standard Room,1,321,321,11/2/2025
545,131,F&B,Restaurant - Lunch,2,37.45,74.9,11/4/2025
546,131,Business,Business Center,1,11.09,11.09,11/6/2025
547,132,Room Charge,Deluxe Room,1,169.45,169.45,5/17/2023
548,132,Guest Service,Laundry Service,2,14.49,28.98,5/18/2023
549,132,F&B,Room Service,4,34.58,138.33,5/19/2023
550,132,F&B,Room Service,4,30.29,121.18,5/20/2023
551,132,F&B,Restaurant - Lunch,3,38.52,115.56,5/22/2023
552,133,Room Charge,Deluxe Room,5,194.21,971.03,2/5/2020
553,133,F&B,Room Service,2,46.9,93.79,2/6/2020
554,133,F&B,Restaurant - Lunch,4,36.32,145.3,2/6/2020
555,133,F&B,Room Service,4,40.62,162.46,2/8/2020
556,133,F&B,Restaurant - Breakfast,1,23.06,23.06,2/8/2020
557,134,Room Charge,Deluxe Room,5,259.07,1295.33,3/5/2024
558,134,Technology,WiFi Access,1,5.85,5.85,3/5/2024
559,134,Transportation,Airport Transfer,1,33.73,33.73,3/6/2024
560,135,Room Charge,Suite,7,403.43,2823.99,1/25/2023
561,135,F&B,Room Service,2,49.21,98.43,1/26/2023
562,135,Technology,WiFi Access,1,3.81,3.81,1/26/2023
563,135,Wellness,Spa Treatment,2,116.08,232.16,1/28/2023
564,135,Wellness,Spa Treatment,2,69.13,138.27,1/30/2023
565,135,Technology,WiFi Access,1,4.45,4.45,1/31/2023
566,136,Room Charge,Suite,7,487.87,3415.08,12/14/2020
567,136,F&B,Restaurant - Breakfast,3,22.73,68.2,12/14/2020
568,136,F&B,Bar Service,2,23.31,46.62,12/15/2020
569,136,F&B,Restaurant - Lunch,3,39.61,118.84,12/17/2020
570,137,Room Charge,Standard Room,3,342.91,1028.74,3/11/2025
571,137,Technology,WiFi Access,1,4.47,4.47,3/11/2025
572,137,Wellness,Spa Treatment,1,79.3,79.3,3/11/2025
573,137,Guest Service,Laundry Service,1,23.83,23.83,3/13/2025
574,137,F&B,Restaurant - Lunch,1,44.38,44.38,3/14/2025
575,137,Transportation,Airport Transfer,1,34.64,34.64,3/14/2025
576,137,Wellness,Spa Treatment,1,83.98,83.98,3/16/2025
577,138,Room Charge,Standard Room,1,271.21,271.21,9/14/2024
578,138,Wellness,Gym Access,1,14.73,14.73,9/16/2024
579,138,Guest Service,Laundry Service,2,23.5,47,9/16/2024
580,139,Room Charge,Suite,5,484.08,2420.41,10/31/2022
581,140,Room Charge,Suite,4,492.54,1970.16,8/19/2021
582,140,F&B,Restaurant - Dinner,4,74.35,297.41,8/21/2021
583,140,F&B,Bar Service,3,19.08,57.25,8/21/2021
584,140,Business,Business Center,1,14.55,14.55,8/22/2021
585,141,Room Charge,Suite,3,394.23,1182.7,8/3/2024
586,141,Guest Service,Laundry Service,1,22.28,22.28,8/4/2024
587,141,F&B,Restaurant - Dinner,3,75.96,227.87,8/6/2024
588,141,F&B,Restaurant - Breakfast,1,26.76,26.76,8/7/2024
589,142,Room Charge,Standard Room,2,301.26,602.53,1/17/2020
590,142,Technology,WiFi Access,1,7.58,7.58,1/18/2020
591,142,Guest Service,Laundry Service,2,21.09,42.19,1/20/2020
592,143,Room Charge,Suite,7,429.91,3009.37,8/18/2022
593,143,Business,Business Center,1,11.05,11.05,8/18/2022
594,143,F&B,Restaurant - Lunch,4,30.6,122.41,8/20/2022
595,143,F&B,Restaurant - Breakfast,3,23.43,70.28,8/22/2022
596,143,F&B,Bar Service,3,11.97,35.91,8/22/2022
597,144,Room Charge,Suite,2,332.21,664.43,10/21/2022
598,144,Transportation,Airport Transfer,1,34.85,34.85,10/23/2022
599,144,Wellness,Gym Access,1,10.14,10.14,10/23/2022
600,145,Room Charge,Deluxe Room,6,280.4,1682.38,5/5/2025
601,145,F&B,Restaurant - Lunch,2,30.9,61.81,5/6/2025
602,145,Business,Business Center,1,13.75,13.75,5/6/2025
603,145,Technology,WiFi Access,1,7.79,7.79,5/8/2025
604,145,Transportation,Airport Transfer,1,30.64,30.64,5/8/2025
605,145,Transportation,Airport Transfer,1,26.76,26.76,5/9/2025
606,146,Room Charge,Suite,1,431.11,431.11,4/7/2022
607,146,Transportation,Airport Transfer,1,27.29,27.29,4/9/2022
608,147,Room Charge,Suite,1,532.74,532.74,2/4/2024
609,147,Guest Service,Laundry Service,1,21.81,21.81,2/4/2024
610,148,Room Charge,Deluxe Room,2,164.89,329.77,12/27/2025
611,148,Wellness,Spa Treatment,1,60.01,60.01,12/28/2025
612,148,F&B,Restaurant - Dinner,1,64.11,64.11,12/28/2025
613,148,F&B,Restaurant - Lunch,2,43.54,87.08,12/29/2025
614,148,Transportation,Airport Transfer,1,30.8,30.8,12/29/2025
615,149,Room Charge,Standard Room,1,102.15,102.15,11/30/2021
616,149,Guest Service,Laundry Service,1,12.29,12.29,11/30/2021
617,149,Technology,WiFi Access,1,4.11,4.11,12/1/2021
618,149,Wellness,Gym Access,2,13.1,26.2,12/3/2021
619,150,Room Charge,Standard Room,2,390.26,780.52,8/31/2023
620,150,Guest Service,Laundry Service,1,18.73,18.73,8/31/2023
621,150,Business,Business Center,1,19.19,19.19,9/2/2023
622,150,Wellness,Massage Therapy,2,65.17,130.34,9/3/2023
623,150,Wellness,Massage Therapy,1,65.28,65.28,9/3/2023
624,150,Business,Business Center,1,12.4,12.4,9/4/2023
625,150,F&B,Room Service,2,45.16,90.32,9/4/2023
626,151,Room Charge,Deluxe Room,7,170.34,1192.36,12/24/2022
627,151,Transportation,Airport Transfer,1,30.97,30.97,12/25/2022
628,151,F&B,Bar Service,2,22.59,45.18,12/26/2022
629,152,Room Charge,Deluxe Room,5,245.8,1229,4/16/2021
630,152,F&B,Bar Service,2,19.91,39.81,4/16/2021
631,153,Room Charge,Standard Room,3,179.94,539.81,10/10/2025
632,153,F&B,Restaurant - Lunch,1,36.52,36.52,10/10/2025
633,154,Room Charge,Standard Room,2,134.74,269.49,10/13/2025
634,154,Wellness,Gym Access,2,14.79,29.59,10/14/2025
635,154,F&B,Restaurant - Dinner,3,48.08,144.25,10/15/2025
636,154,Business,Business Center,1,10.48,10.48,10/17/2025
637,155,Room Charge,Deluxe Room,4,173.13,692.53,4/18/2023
638,155,F&B,Restaurant - Dinner,1,78.48,78.48,4/18/2023
639,156,Room Charge,Deluxe Room,6,175.25,1051.5,10/20/2021
640,156,F&B,Restaurant - Lunch,4,46.45,185.79,10/20/2021
641,157,Room Charge,Standard Room,7,380.5,2663.49,10/25/2024
642,158,Room Charge,Suite,5,359.09,1795.45,12/24/2021
643,158,F&B,Bar Service,2,10.91,21.81,12/25/2021
644,158,Wellness,Gym Access,1,12.24,12.24,12/25/2021
645,158,F&B,Restaurant - Breakfast,3,32.81,98.42,12/25/2021
646,158,Wellness,Spa Treatment,1,117.85,117.85,12/25/2021
647,159,Room Charge,Deluxe Room,5,202.18,1010.88,1/29/2021
648,159,Business,Business Center,1,17.35,17.35,1/31/2021
649,159,Guest Service,Laundry Service,1,13.99,13.99,2/2/2021
650,159,Wellness,Massage Therapy,1,92.21,92.21,2/2/2021
651,159,Technology,WiFi Access,1,4.12,4.12,2/3/2021
652,160,Room Charge,Suite,2,387.24,774.49,6/22/2021
653,160,Wellness,Spa Treatment,1,96.45,96.45,6/24/2021
654,161,Room Charge,Deluxe Room,7,231.9,1623.29,1/17/2024
655,161,F&B,Restaurant - Breakfast,3,31.47,94.42,1/19/2024
656,161,Technology,WiFi Access,1,4.98,4.98,1/20/2024
657,161,Transportation,Airport Transfer,1,29.98,29.98,1/22/2024
658,161,Wellness,Spa Treatment,2,86.9,173.8,1/23/2024
659,162,Room Charge,Standard Room,1,378.22,378.22,11/26/2022
660,162,Wellness,Massage Therapy,1,53.78,53.78,11/28/2022
661,162,Wellness,Spa Treatment,1,98.39,98.39,11/28/2022
662,162,F&B,Bar Service,2,13.96,27.92,11/29/2022
663,162,F&B,Bar Service,1,14.37,14.37,12/1/2022
664,162,Guest Service,Laundry Service,1,13.29,13.29,12/1/2022
665,163,Room Charge,Suite,2,539.68,1079.36,3/31/2024
666,163,Wellness,Massage Therapy,1,81.31,81.31,4/1/2024
667,163,Wellness,Massage Therapy,1,73.16,73.16,4/2/2024
668,163,Guest Service,Laundry Service,2,22.73,45.46,4/2/2024
669,164,Room Charge,Standard Room,4,195.69,782.76,12/16/2020
670,164,Wellness,Spa Treatment,2,108.27,216.54,12/16/2020
671,164,F&B,Bar Service,2,21.05,42.11,12/17/2020
672,164,F&B,Restaurant - Dinner,1,45.8,45.8,12/19/2020
673,164,Wellness,Gym Access,2,13.55,27.09,12/20/2020
674,165,Room Charge,Deluxe Room,7,157.71,1103.94,4/19/2022
675,165,Guest Service,Laundry Service,2,20.95,41.9,4/19/2022
676,165,Business,Business Center,1,11.53,11.53,4/20/2022
677,165,Wellness,Massage Therapy,2,81.29,162.59,4/21/2022
678,166,Room Charge,Deluxe Room,6,158.31,949.86,11/20/2022
679,166,F&B,Restaurant - Dinner,1,57.14,57.14,11/21/2022
680,167,Room Charge,Standard Room,7,293.94,2057.59,8/18/2025
681,167,Technology,WiFi Access,1,5.33,5.33,8/19/2025
682,168,Room Charge,Standard Room,1,135.57,135.57,10/28/2023
683,168,F&B,Restaurant - Dinner,1,47.32,47.32,10/29/2023
684,168,Wellness,Gym Access,2,8.03,16.05,10/31/2023
685,168,F&B,Restaurant - Dinner,2,78.08,156.16,11/2/2023
686,169,Room Charge,Deluxe Room,5,282.42,1412.11,11/15/2024
687,169,Technology,WiFi Access,1,4.26,4.26,11/17/2024
688,169,Wellness,Spa Treatment,2,107.52,215.04,11/18/2024
689,169,Transportation,Airport Transfer,1,31.82,31.82,11/19/2024
690,169,Wellness,Massage Therapy,2,58.87,117.74,11/20/2024
691,170,Room Charge,Suite,1,370.51,370.51,2/27/2025
692,170,Guest Service,Laundry Service,2,21.72,43.44,2/28/2025
693,170,Wellness,Massage Therapy,1,92.87,92.87,2/28/2025
694,170,Wellness,Gym Access,2,8.67,17.35,2/28/2025
695,171,Room Charge,Standard Room,2,192.05,384.1,11/30/2023
696,171,Business,Business Center,1,15.14,15.14,12/2/2023
697,171,Wellness,Massage Therapy,1,74.27,74.27,12/2/2023
698,171,Technology,WiFi Access,1,3.58,3.58,12/2/2023
699,171,Wellness,Gym Access,2,14.33,28.67,12/3/2023
700,171,F&B,Restaurant - Dinner,2,72.29,144.57,12/4/2023
701,171,Technology,WiFi Access,1,4.73,4.73,12/6/2023
702,171,Wellness,Gym Access,1,14.13,14.13,12/6/2023
703,172,Room Charge,Deluxe Room,7,185.24,1296.71,3/3/2025
704,172,Business,Business Center,1,17.88,17.88,3/5/2025
705,173,Room Charge,Suite,1,315.48,315.48,5/7/2023
706,173,F&B,Restaurant - Dinner,1,51.19,51.19,5/8/2023
707,173,Wellness,Massage Therapy,2,75.62,151.23,5/8/2023
708,174,Room Charge,Suite,3,481.79,1445.37,7/30/2022
709,174,Wellness,Gym Access,2,11.18,22.35,7/30/2022
710,174,F&B,Restaurant - Dinner,2,55.35,110.7,7/31/2022
711,174,Technology,WiFi Access,1,7.61,7.61,8/1/2022
712,174,Business,Business Center,1,19.99,19.99,8/1/2022
713,175,Room Charge,Deluxe Room,7,283.68,1985.75,6/14/2020
714,175,Guest Service,Laundry Service,1,24.84,24.84,6/16/2020
715,175,Business,Business Center,1,15.93,15.93,6/16/2020
716,175,F&B,Restaurant - Lunch,2,31.31,62.63,6/18/2020
717,175,Technology,WiFi Access,1,3.23,3.23,6/20/2020
718,175,F&B,Restaurant - Lunch,2,31.46,62.91,6/22/2020
719,176,Room Charge,Suite,7,385.06,2695.42,10/9/2022
720,176,Wellness,Spa Treatment,1,117.59,117.59,10/9/2022
721,176,F&B,Bar Service,3,11.66,34.98,10/11/2022
722,176,F&B,Restaurant - Breakfast,4,25.55,102.18,10/13/2022
723,176,F&B,Restaurant - Dinner,3,48.07,144.21,10/14/2022
724,177,Room Charge,Standard Room,2,211.11,422.22,7/23/2021
725,177,Business,Business Center,1,13.94,13.94,7/24/2021
726,177,Guest Service,Laundry Service,1,13.04,13.04,7/25/2021
727,177,F&B,Bar Service,3,20.71,62.13,7/26/2021
728,178,Room Charge,Deluxe Room,6,210.38,1262.3,6/22/2022
729,178,F&B,Restaurant - Dinner,3,62.45,187.35,6/23/2022
730,178,F&B,Restaurant - Breakfast,1,25.57,25.57,6/23/2022
731,179,Room Charge,Standard Room,6,145.1,870.6,12/18/2023
732,179,F&B,Bar Service,1,16,16,12/19/2023
733,179,F&B,Room Service,1,27.11,27.11,12/19/2023
734,180,Room Charge,Deluxe Room,4,285.99,1143.98,2/19/2021
735,180,Business,Business Center,1,18.8,18.8,2/19/2021
736,181,Room Charge,Standard Room,7,343.81,2406.7,7/1/2025
737,181,Guest Service,Laundry Service,1,20.11,20.11,7/1/2025
738,181,F&B,Restaurant - Dinner,2,57.81,115.62,7/1/2025
739,181,F&B,Room Service,3,31.3,93.9,7/2/2025
740,182,Room Charge,Deluxe Room,6,252.66,1515.98,12/29/2021
741,182,Transportation,Airport Transfer,1,29.77,29.77,12/31/2021
742,183,Room Charge,Suite,3,572.12,1716.36,2/3/2023
743,183,Business,Business Center,1,10.02,10.02,2/4/2023
744,183,F&B,Restaurant - Lunch,1,31.1,31.1,2/6/2023
745,183,Technology,WiFi Access,1,5.47,5.47,2/8/2023
746,184,Room Charge,Standard Room,3,378.54,1135.61,10/8/2021
747,184,Wellness,Gym Access,1,12.23,12.23,10/9/2021
748,184,F&B,Bar Service,1,20.06,20.06,10/9/2021
749,185,Room Charge,Suite,1,498.09,498.09,10/1/2024
750,185,F&B,Room Service,4,34.73,138.94,10/3/2024
751,186,Room Charge,Standard Room,5,197.58,987.88,6/5/2021
752,186,Guest Service,Laundry Service,1,12.18,12.18,6/6/2021
753,186,Wellness,Spa Treatment,1,74.94,74.94,6/6/2021
754,186,F&B,Restaurant - Dinner,4,75.84,303.38,6/8/2021
755,186,F&B,Restaurant - Lunch,1,48.19,48.19,6/8/2021
756,186,Business,Business Center,1,14.98,14.98,6/10/2021
757,186,Technology,WiFi Access,1,3.71,3.71,6/12/2021
758,187,Room Charge,Suite,4,339.63,1358.51,6/13/2020
759,187,Business,Business Center,1,12.07,12.07,6/15/2020
760,187,Wellness,Spa Treatment,1,60.86,60.86,6/15/2020
761,187,F&B,Restaurant - Dinner,4,72.63,290.54,6/17/2020
762,187,Technology,WiFi Access,1,6.36,6.36,6/17/2020
763,187,Transportation,Airport Transfer,1,28.53,28.53,6/18/2020
764,187,Business,Business Center,1,10.15,10.15,6/20/2020
765,188,Room Charge,Suite,7,484.38,3390.63,8/20/2020
766,188,F&B,Bar Service,3,22.59,67.78,8/22/2020
767,188,Transportation,Airport Transfer,1,28.42,28.42,8/23/2020
768,188,Wellness,Spa Treatment,2,71.52,143.05,8/25/2020
769,189,Room Charge,Standard Room,3,288.86,866.58,10/10/2020
770,189,F&B,Room Service,1,39.9,39.9,10/10/2020
771,190,Room Charge,Standard Room,3,186.71,560.12,4/25/2020
772,190,F&B,Restaurant - Breakfast,4,21.29,85.15,4/26/2020
773,190,Business,Business Center,1,16.09,16.09,4/28/2020
774,190,Wellness,Spa Treatment,1,81.31,81.31,4/28/2020
775,190,Business,Business Center,1,11.92,11.92,4/30/2020
776,191,Room Charge,Standard Room,3,237.57,712.7,6/6/2025
777,191,F&B,Restaurant - Lunch,3,32.87,98.61,6/8/2025
778,191,Wellness,Spa Treatment,1,102.5,102.5,6/8/2025
779,191,Technology,WiFi Access,1,6.48,6.48,6/9/2025
780,192,Room Charge,Suite,3,485.97,1457.9,8/29/2025
781,192,F&B,Restaurant - Lunch,4,43.5,174.02,8/29/2025
782,192,Transportation,Airport Transfer,1,29.51,29.51,8/29/2025
783,192,F&B,Restaurant - Lunch,1,32.32,32.32,8/30/2025
784,192,Business,Business Center,1,17.1,17.1,8/30/2025
785,192,F&B,Room Service,1,50.59,50.59,9/1/2025
786,192,Guest Service,Laundry Service,1,20.55,20.55,9/2/2025
787,193,Room Charge,Deluxe Room,2,186.91,373.82,2/21/2021
788,193,Business,Business Center,1,11.12,11.12,2/22/2021
789,193,Wellness,Massage Therapy,2,88.33,176.66,2/23/2021
790,193,F&B,Restaurant - Dinner,4,56.1,224.39,2/25/2021
791,193,F&B,Room Service,3,34.78,104.35,2/25/2021
792,193,F&B,Bar Service,4,15.72,62.86,2/26/2021
793,194,Room Charge,Deluxe Room,2,206.52,413.05,4/29/2022
794,194,F&B,Bar Service,4,12.63,50.53,4/30/2022
795,194,Technology,WiFi Access,1,7.59,7.59,5/1/2022
796,194,F&B,Restaurant - Breakfast,3,27.41,82.23,5/2/2022
797,194,F&B,Restaurant - Lunch,4,43.67,174.68,5/4/2022
798,194,F&B,Restaurant - Dinner,3,47.62,142.85,5/6/2022
799,195,Room Charge,Standard Room,1,381.58,381.58,3/2/2024
800,195,F&B,Room Service,4,33.24,132.97,3/3/2024
801,195,Transportation,Airport Transfer,1,33.89,33.89,3/5/2024
