ExpenseID,HotelID,ExpenseCategoryID,ExpenseDate,Description,Amount,VendorName,PaymentMethod,Status
1291,1,7,8/17/2023,Property insurance,6041.83,Kitchen Equipment Co.,Cash,Paid
1292,1,7,8/8/2023,Equipment insurance,7858.3,Office Depot Egypt,Cash,Overdue
1293,1,8,8/4/2023,Hardware purchases,2651.01,Employee Benefits Co.,Bank Transfer,Paid
1294,1,8,8/15/2023,IT support,5534.52,Creative Agency,Check,Paid
1295,1,8,8/7/2023,Hardware purchases,4618.4,Telecom Egypt,Bank Transfer,Paid
1296,1,8,8/10/2023,Software licenses,7500.84,Software Corp.,Check,Paid
1297,1,9,8/27/2023,Staff training programs,800.47,Tech Solutions,Credit Card,Paid
1298,1,9,8/17/2023,Staff training programs,1488.06,Telecom Egypt,Bank Transfer,Paid
1299,1,10,8/6/2023,Bank charges,3698.96,Training Institute,Credit Card,Paid
1300,1,10,8/17/2023,Legal fees,6330.1,Print House Co.,Bank Transfer,Paid
1301,1,1,9/5/2023,Management salaries,91568.05,Damietta Electric Co.,Credit Card,Paid
1302,1,1,9/8/2023,Bonus payments,83667.8,Office Depot Egypt,Cash,Paid
1303,1,1,9/15/2023,Overtime payments,147009.04,Cleaning Solutions,Credit Card,Paid
1304,1,1,9/18/2023,Overtime payments,88681.05,Tech Solutions,Credit Card,Paid
1305,1,2,9/6/2023,Telecommunications,23391.32,Housekeeping Supplies Ltd.,Cash,Paid
1306,1,2,9/27/2023,Gas bill,10616.09,System Integrators,Cash,Paid
1307,1,2,9/8/2023,Electricity bill,24519.48,Tech Solutions,Check,Paid
1308,1,2,9/28/2023,Water bill,14554.14,Restaurant Supply,Cash,Paid
1309,1,3,9/26/2023,Social media marketing,9194.86,Legal Associates,Credit Card,Paid
1310,1,3,9/13/2023,Online advertising,6630.76,Insurance Group Egypt,Bank Transfer,Overdue
1311,1,3,9/11/2023,Promotional materials,14992.2,Property Guard,Credit Card,Paid
1312,1,3,9/4/2023,Social media marketing,7086.22,Employee Benefits Co.,Bank Transfer,Pending
1313,1,4,9/28/2023,HVAC maintenance,3825.9,Certification Center,Cash,Paid
1314,1,4,9/15/2023,HVAC maintenance,8243.79,Digital Media Group,Cash,Paid
1315,1,5,9/21/2023,Restaurant supplies,8243.3,Creative Agency,Cash,Paid
1316,1,5,9/9/2023,Restaurant supplies,17664.78,Restaurant Supply,Credit Card,Pending
1317,1,6,9/1/2023,Laundry supplies,4157.11,Municipal Water Authority,Check,Paid
1318,1,6,9/4/2023,Housekeeping supplies,3118.54,Food Distributors Egypt,Credit Card,Paid
1319,1,7,9/5/2023,Equipment insurance,6967.7,Creative Agency,Cash,Paid
1320,1,7,9/20/2023,Liability insurance,6389.77,Municipal Water Authority,Credit Card,Paid
1321,1,7,9/28/2023,Liability insurance,7937.57,Marketing Solutions Ltd.,Credit Card,Paid
1322,1,8,9/5/2023,Software licenses,5764.42,Accounting Firm,Cash,Pending
1323,1,8,9/9/2023,IT support,5372.52,Education Plus,Cash,Paid
1324,1,9,9/2/2023,Staff training programs,2824.17,Restaurant Supply,Cash,Paid
1325,1,9,9/22/2023,Staff training programs,2979.9,Municipal Water Authority,Bank Transfer,Pending
1326,1,9,9/25/2023,Certification courses,2365.29,Delta Gas Company,Credit Card,Paid
1327,1,10,9/10/2023,Office supplies,2699.99,Property Guard,Bank Transfer,Paid
1328,1,10,9/3/2023,Bank charges,7472.35,Telecom Egypt,Check,Paid
1329,1,10,9/16/2023,Legal fees,1462.02,Legal Associates,Check,Paid
1330,1,10,9/22/2023,Office supplies,4010.09,Bank of Egypt,Cash,Paid
1331,1,1,10/18/2023,Staff salaries,146305.96,Education Plus,Bank Transfer,Paid
1332,1,1,10/16/2023,Bonus payments,129891.9,Beverage Suppliers,Check,Pending
1333,1,2,10/3/2023,Gas bill,11743.64,Legal Associates,Bank Transfer,Paid
1334,1,2,10/25/2023,Water bill,17320.93,Restaurant Supply,Check,Paid
1335,1,2,10/2/2023,Telecommunications,17852.49,Restaurant Supply,Cash,Paid
1336,1,2,10/23/2023,Water bill,11916.97,IT Support Services,Credit Card,Paid
1337,1,3,10/11/2023,Social media marketing,12016.4,IT Support Services,Check,Paid
1338,1,3,10/6/2023,Promotional materials,11971.3,Housekeeping Supplies Ltd.,Bank Transfer,Paid
1339,1,4,10/12/2023,Building maintenance,2696.49,Training Institute,Credit Card,Paid
1340,1,4,10/15/2023,Equipment repair,6660.44,Legal Associates,Credit Card,Paid
1341,1,5,10/6/2023,Food supplies,16438.18,Sanitech Co.,Credit Card,Paid
1342,1,5,10/22/2023,Restaurant supplies,23556.25,Marketing Solutions Ltd.,Bank Transfer,Paid
1343,1,5,10/9/2023,Food supplies,25901.61,Delta Gas Company,Credit Card,Paid
1344,1,5,10/4/2023,Food supplies,15573.22,IT Support Services,Credit Card,Paid
1345,1,6,10/11/2023,Laundry supplies,2840.64,Insurance Group Egypt,Cash,Paid
1346,1,6,10/21/2023,Housekeeping supplies,2290.04,Sanitech Co.,Credit Card,Paid
1347,1,7,10/9/2023,Equipment insurance,11405.74,Legal Associates,Cash,Paid
1348,1,7,10/20/2023,Equipment insurance,9566.95,Elevator Tech,Bank Transfer,Overdue
1349,1,8,10/24/2023,Software licenses,5943.63,Delta Gas Company,Bank Transfer,Paid
1350,1,8,10/23/2023,Hardware purchases,3381.42,Software Corp.,Cash,Paid
1351,1,8,10/4/2023,System upgrades,2188.2,Municipal Water Authority,Cash,Pending
1352,1,8,10/16/2023,System upgrades,2997.11,Creative Agency,Check,Paid
1353,1,9,10/23/2023,External trainers,2722.43,Software Corp.,Cash,Paid
1354,1,9,10/10/2023,Training materials,1743.22,Cleaning Solutions,Check,Paid
1355,1,10,10/12/2023,Accounting services,1214.56,Education Plus,Credit Card,Paid
1356,1,10,10/18/2023,Office supplies,4183.28,Laundry Services,Cash,Paid
1357,1,1,11/19/2023,Overtime payments,80699.98,Telecom Egypt,Cash,Paid
1358,1,1,11/16/2023,Management salaries,89226.16,Delta Gas Company,Check,Paid
1359,1,2,11/13/2023,Telecommunications,15090.29,HVAC Systems Ltd.,Credit Card,Pending
1360,1,2,11/22/2023,Gas bill,11074.57,Professional Development,Check,Paid
1361,1,2,11/24/2023,Telecommunications,20976.3,Certification Center,Check,Paid
1362,1,3,11/25/2023,Promotional materials,3774.23,Maintenance Plus,Credit Card,Paid
1363,1,3,11/4/2023,Social media marketing,8917,Elevator Tech,Bank Transfer,Paid
1364,1,3,11/11/2023,Online advertising,8100.33,Beverage Suppliers,Check,Paid
1365,1,3,11/15/2023,Online advertising,8542.66,Legal Associates,Cash,Paid
1366,1,4,11/13/2023,Equipment repair,9127.77,Software Corp.,Credit Card,Paid
1367,1,4,11/18/2023,Elevator service,4404.27,Property Guard,Check,Paid
1368,1,5,11/27/2023,Food supplies,22427.84,Cleaning Solutions,Credit Card,Paid
1369,1,5,11/26/2023,Kitchen equipment,27613.36,Food Distributors Egypt,Bank Transfer,Paid
1370,1,5,11/13/2023,Food supplies,18942.42,Marketing Solutions Ltd.,Credit Card,Paid
1371,1,6,11/26/2023,Laundry supplies,4719.25,Beverage Suppliers,Credit Card,Paid
1372,1,6,11/22/2023,Sanitization products,3928.32,Print House Co.,Cash,Paid
1373,1,6,11/25/2023,Laundry supplies,1603.15,Property Guard,Bank Transfer,Paid
1374,1,6,11/5/2023,Sanitization products,1827.38,HVAC Systems Ltd.,Credit Card,Pending
1375,1,7,11/22/2023,Liability insurance,5016.77,Property Guard,Cash,Paid
1376,1,7,11/7/2023,Liability insurance,7913.59,HVAC Systems Ltd.,Cash,Paid
1377,1,8,11/27/2023,System upgrades,3788.12,Professional Development,Check,Paid
1378,1,8,11/14/2023,IT support,3883.38,Delta Gas Company,Cash,Paid
1379,1,8,11/14/2023,System upgrades,5859.63,Digital Media Group,Cash,Paid
1380,1,8,11/26/2023,IT support,7472.95,Sanitech Co.,Credit Card,Paid
1381,1,9,11/9/2023,Training materials,1030.31,Tech Solutions,Bank Transfer,Paid
1382,1,9,11/25/2023,Staff training programs,1810.48,Accounting Firm,Bank Transfer,Paid
1383,1,9,11/13/2023,Certification courses,2599.27,Cleaning Solutions,Check,Paid
1384,1,9,11/4/2023,External trainers,2206.95,Food Distributors Egypt,Check,Paid
1385,1,10,11/20/2023,Office supplies,3306.85,Laundry Services,Credit Card,Paid
1386,1,10,11/21/2023,Office supplies,7947.78,Certification Center,Credit Card,Paid
1387,1,10,11/8/2023,Accounting services,4787,Digital Media Group,Bank Transfer,Paid
1388,1,1,12/15/2023,Overtime payments,135127.99,Marketing Solutions Ltd.,Credit Card,Paid
1389,1,1,12/9/2023,Staff salaries,86218.7,Restaurant Supply,Credit Card,Pending
1390,1,1,12/1/2023,Management salaries,54598.37,Laundry Services,Cash,Paid
1391,1,1,12/10/2023,Management salaries,112836.66,Training Institute,Cash,Paid
1392,1,2,12/23/2023,Gas bill,13282.54,Housekeeping Supplies Ltd.,Check,Paid
1393,1,2,12/7/2023,Telecommunications,10925.06,Liability Solutions,Check,Paid
1394,1,3,12/4/2023,Social media marketing,2503.83,Creative Agency,Check,Paid
1395,1,3,12/11/2023,Online advertising,7913.02,Liability Solutions,Bank Transfer,Paid
1396,1,3,12/10/2023,Print advertising,7769.7,Marketing Solutions Ltd.,Cash,Paid
1397,1,4,12/9/2023,HVAC maintenance,3538.01,Professional Development,Cash,Paid
1398,1,4,12/11/2023,HVAC maintenance,1782.82,Accounting Firm,Bank Transfer,Paid
1399,1,5,12/5/2023,Food supplies,13713.19,Accounting Firm,Bank Transfer,Paid
1400,1,5,12/19/2023,Restaurant supplies,28488.62,Food Distributors Egypt,Check,Paid
1401,1,6,12/23/2023,Cleaning chemicals,4945.95,Professional Development,Check,Paid
1402,1,6,12/16/2023,Housekeeping supplies,4054.38,Restaurant Supply,Check,Paid
1403,1,6,12/23/2023,Housekeeping supplies,3730.89,Beverage Suppliers,Credit Card,Paid
1404,1,6,12/26/2023,Laundry supplies,4813.9,Maintenance Plus,Bank Transfer,Paid
1405,1,7,12/26/2023,Equipment insurance,6766.92,Elevator Tech,Cash,Paid
1406,1,7,12/16/2023,Property insurance,7899.48,Building Services Co.,Check,Overdue
1407,1,7,12/15/2023,Equipment insurance,9301.49,Certification Center,Bank Transfer,Paid
1408,1,8,12/27/2023,IT support,4752.4,Cleaning Solutions,Cash,Pending
1409,1,8,12/3/2023,IT support,3987.93,Municipal Water Authority,Check,Paid
1410,1,8,12/25/2023,System upgrades,2210.21,Professional Development,Credit Card,Overdue
1411,1,8,12/20/2023,System upgrades,5062.06,Beverage Suppliers,Check,Paid
1412,1,9,12/9/2023,Staff training programs,2607.56,Kitchen Equipment Co.,Bank Transfer,Paid
1413,1,9,12/18/2023,Certification courses,1447.98,Property Guard,Credit Card,Paid
1414,1,9,12/5/2023,External trainers,2495.07,Damietta Electric Co.,Cash,Paid
1415,1,9,12/9/2023,External trainers,1356.35,Maintenance Plus,Check,Paid
1416,1,10,12/20/2023,Accounting services,1153.77,Software Corp.,Cash,Paid
1417,1,10,12/26/2023,Legal fees,1725.65,Cleaning Solutions,Cash,Paid
1418,1,10,12/4/2023,Legal fees,2175.65,Delta Gas Company,Bank Transfer,Pending
1419,1,10,12/28/2023,Office supplies,1506.9,Certification Center,Credit Card,Paid
1420,1,1,1/24/2024,Bonus payments,68950.61,Liability Solutions,Credit Card,Pending
1421,1,1,1/19/2024,Management salaries,116495.3,System Integrators,Check,Pending
1422,1,2,1/18/2024,Water bill,9424.67,Accounting Firm,Bank Transfer,Paid
1423,1,2,1/13/2024,Water bill,9274.48,Damietta Electric Co.,Credit Card,Paid
1424,1,3,1/16/2024,Social media marketing,3903.35,IT Support Services,Bank Transfer,Paid
1425,1,3,1/7/2024,Promotional materials,7070.64,Digital Media Group,Credit Card,Paid
1426,1,4,1/26/2024,Elevator service,9417.37,IT Support Services,Credit Card,Paid
1427,1,4,1/11/2024,HVAC maintenance,8739.86,Telecom Egypt,Cash,Paid
1428,1,4,1/26/2024,Elevator service,1050.39,Building Services Co.,Credit Card,Pending
1429,1,5,1/10/2024,Kitchen equipment,21215.9,Professional Development,Cash,Paid
1430,1,5,1/1/2024,Beverage purchases,27200.25,HVAC Systems Ltd.,Cash,Paid
1431,1,5,1/4/2024,Kitchen equipment,20765.67,Damietta Electric Co.,Credit Card,Overdue
1432,1,6,1/25/2024,Housekeeping supplies,3452.09,Professional Development,Cash,Overdue
1433,1,6,1/22/2024,Housekeeping supplies,1508.63,Sanitech Co.,Credit Card,Paid
1434,1,6,1/25/2024,Cleaning chemicals,4378.74,Laundry Services,Credit Card,Paid
1435,1,6,1/28/2024,Housekeeping supplies,4432.98,Restaurant Supply,Bank Transfer,Paid
1436,1,7,1/20/2024,Employee insurance,9901.93,Professional Development,Check,Paid
1437,1,7,1/13/2024,Equipment insurance,10958.26,Cleaning Solutions,Cash,Paid
1438,1,7,1/27/2024,Liability insurance,11502.75,Municipal Water Authority,Credit Card,Paid
1439,1,8,1/12/2024,Hardware purchases,5360.61,Maintenance Plus,Credit Card,Pending
1440,1,8,1/9/2024,IT support,7180.37,Sanitech Co.,Credit Card,Paid
1441,1,9,1/27/2024,Staff training programs,1349.19,Laundry Services,Credit Card,Paid
1442,1,9,1/10/2024,Staff training programs,1598.07,Accounting Firm,Cash,Paid
1443,1,9,1/10/2024,Training materials,2298.66,Bank of Egypt,Bank Transfer,Paid
1444,1,9,1/28/2024,Training materials,1594.65,Damietta Electric Co.,Credit Card,Paid
1445,1,10,1/12/2024,Legal fees,7481.63,Bank of Egypt,Cash,Paid
1446,1,10,1/25/2024,Bank charges,5771.61,Damietta Electric Co.,Bank Transfer,Pending
1447,1,1,2/25/2024,Staff salaries,54151.33,Legal Associates,Bank Transfer,Pending
1448,1,1,2/17/2024,Staff salaries,126797.83,Software Corp.,Credit Card,Paid
1449,1,1,2/18/2024,Management salaries,95522.5,Municipal Water Authority,Cash,Paid
1450,1,2,2/13/2024,Telecommunications,22146.62,System Integrators,Cash,Paid
1451,1,2,2/21/2024,Electricity bill,15748.89,Building Services Co.,Cash,Paid
1452,1,3,2/4/2024,Print advertising,13431.21,Liability Solutions,Check,Pending
1453,1,3,2/9/2024,Print advertising,12060.16,Training Institute,Credit Card,Pending
1454,1,3,2/24/2024,Social media marketing,13977.1,Elevator Tech,Bank Transfer,Paid
1455,1,3,2/10/2024,Print advertising,11319.06,Building Services Co.,Bank Transfer,Pending
1456,1,4,2/20/2024,Elevator service,6287.7,Laundry Services,Credit Card,Pending
1457,1,4,2/20/2024,HVAC maintenance,2217.89,IT Support Services,Credit Card,Paid
1458,1,4,2/9/2024,Building maintenance,4073.87,Legal Associates,Cash,Paid
1459,1,4,2/9/2024,Building maintenance,1512.02,Maintenance Plus,Check,Pending
1460,1,5,2/20/2024,Kitchen equipment,9507.7,Office Depot Egypt,Credit Card,Paid
1461,1,5,2/11/2024,Beverage purchases,10447.02,Marketing Solutions Ltd.,Credit Card,Paid
1462,1,5,2/3/2024,Beverage purchases,16883.44,System Integrators,Credit Card,Paid
1463,1,6,2/20/2024,Sanitization products,4459.98,Kitchen Equipment Co.,Credit Card,Paid
1464,1,6,2/13/2024,Cleaning chemicals,1955.56,Restaurant Supply,Credit Card,Paid
1465,1,6,2/22/2024,Cleaning chemicals,2868.14,Telecom Egypt,Bank Transfer,Paid
1466,1,6,2/21/2024,Laundry supplies,3751.22,Education Plus,Credit Card,Paid
1467,1,7,2/15/2024,Equipment insurance,9836.04,Delta Gas Company,Bank Transfer,Paid
1468,1,7,2/28/2024,Employee insurance,3599.59,Damietta Electric Co.,Cash,Paid
1469,1,8,2/23/2024,IT support,5278.91,Professional Development,Credit Card,Paid
1470,1,8,2/5/2024,IT support,5634.51,Laundry Services,Check,Paid
1471,1,9,2/27/2024,External trainers,1349.06,Damietta Electric Co.,Bank Transfer,Paid
1472,1,9,2/8/2024,Certification courses,2334.03,Maintenance Plus,Credit Card,Paid
1473,1,9,2/1/2024,Training materials,2496.96,Accounting Firm,Credit Card,Paid
1474,1,10,2/27/2024,Accounting services,4995.11,Beverage Suppliers,Cash,Paid
1475,1,10,2/4/2024,Legal fees,6606.82,Elevator Tech,Bank Transfer,Paid
1476,1,1,3/11/2024,Staff salaries,78115.41,Print House Co.,Cash,Paid
1477,1,1,3/28/2024,Management salaries,58180.81,Bank of Egypt,Cash,Paid
1478,1,1,3/24/2024,Staff salaries,127718.44,Office Depot Egypt,Cash,Paid
1479,1,2,3/6/2024,Gas bill,18971.69,Kitchen Equipment Co.,Bank Transfer,Paid
1480,1,2,3/12/2024,Electricity bill,21114.31,System Integrators,Cash,Paid
1481,1,2,3/12/2024,Electricity bill,16670.52,Telecom Egypt,Credit Card,Paid
1482,1,3,3/14/2024,Print advertising,2720.28,Laundry Services,Credit Card,Paid
1483,1,3,3/13/2024,Print advertising,4257.24,Liability Solutions,Cash,Paid
1484,1,3,3/28/2024,Online advertising,10235.32,Restaurant Supply,Cash,Paid
1485,1,3,3/13/2024,Social media marketing,8077.59,HVAC Systems Ltd.,Bank Transfer,Paid
1486,1,4,3/21/2024,Equipment repair,5688.32,Maintenance Plus,Bank Transfer,Paid
1487,1,4,3/12/2024,Building maintenance,3534.56,Print House Co.,Cash,Paid
1488,1,4,3/8/2024,Elevator service,1814.04,Sanitech Co.,Cash,Pending
1489,1,4,3/11/2024,HVAC maintenance,5608.29,HVAC Systems Ltd.,Cash,Paid
1490,1,5,3/27/2024,Restaurant supplies,12186.44,Office Depot Egypt,Check,Paid
1491,1,5,3/8/2024,Beverage purchases,21519.51,Software Corp.,Bank Transfer,Pending
1492,1,6,3/7/2024,Laundry supplies,2381.21,Creative Agency,Check,Paid
1493,1,6,3/23/2024,Sanitization products,1646.51,Housekeeping Supplies Ltd.,Check,Paid
1494,1,6,3/26/2024,Housekeeping supplies,2236.53,Insurance Group Egypt,Bank Transfer,Paid
1495,1,6,3/17/2024,Laundry supplies,4301.01,Certification Center,Bank Transfer,Paid
1496,1,7,3/24/2024,Equipment insurance,7709.82,Print House Co.,Cash,Paid
1497,1,7,3/4/2024,Liability insurance,4531.65,Municipal Water Authority,Credit Card,Paid
1498,1,8,3/16/2024,IT support,4155.29,Laundry Services,Credit Card,Paid
1499,1,8,3/21/2024,System upgrades,3694.19,Certification Center,Check,Pending
1500,1,8,3/13/2024,IT support,2738.42,Telecom Egypt,Credit Card,Paid
1501,1,9,3/15/2024,Staff training programs,2190.79,Professional Development,Bank Transfer,Paid
1502,1,9,3/12/2024,Staff training programs,1109.98,Accounting Firm,Bank Transfer,Paid
1503,1,10,3/13/2024,Legal fees,6595,Creative Agency,Credit Card,Paid
1504,1,10,3/17/2024,Legal fees,1275.41,Education Plus,Credit Card,Paid
1505,1,10,3/2/2024,Accounting services,7828.97,Bank of Egypt,Bank Transfer,Paid
1506,1,10,3/21/2024,Accounting services,4892.36,Certification Center,Credit Card,Paid
1507,1,1,4/8/2024,Management salaries,50578,Liability Solutions,Cash,Paid
1508,1,1,4/21/2024,Bonus payments,129204.62,Professional Development,Bank Transfer,Paid
1509,1,1,4/1/2024,Overtime payments,126382.59,Laundry Services,Bank Transfer,Paid
1510,1,1,4/17/2024,Overtime payments,102200.01,Certification Center,Bank Transfer,Paid
1511,1,2,4/23/2024,Water bill,5104.41,Creative Agency,Cash,Paid
1512,1,2,4/18/2024,Water bill,19063.33,Elevator Tech,Bank Transfer,Paid
1513,1,2,4/9/2024,Electricity bill,17557.24,Certification Center,Bank Transfer,Paid
1514,1,3,4/26/2024,Promotional materials,14711.99,Certification Center,Credit Card,Paid
1515,1,3,4/12/2024,Promotional materials,7981.69,Training Institute,Check,Paid
1516,1,3,4/16/2024,Social media marketing,10723.2,Training Institute,Bank Transfer,Paid
1517,1,4,4/25/2024,HVAC maintenance,8241.36,Employee Benefits Co.,Check,Pending
1518,1,4,4/13/2024,Equipment repair,9385.85,Property Guard,Credit Card,Pending
1519,1,4,4/15/2024,Equipment repair,6557.33,System Integrators,Cash,Paid
1520,1,5,4/25/2024,Restaurant supplies,17430.78,Elevator Tech,Credit Card,Paid
1521,1,5,4/19/2024,Beverage purchases,19541.66,Sanitech Co.,Cash,Paid
1522,1,5,4/23/2024,Beverage purchases,23483.18,Delta Gas Company,Credit Card,Paid
1523,1,6,4/1/2024,Laundry supplies,1920.39,Municipal Water Authority,Credit Card,Paid
1524,1,6,4/9/2024,Housekeeping supplies,1900.05,Elevator Tech,Bank Transfer,Paid
1525,1,7,4/27/2024,Property insurance,5408.36,Digital Media Group,Bank Transfer,Paid
1526,1,7,4/1/2024,Employee insurance,11427.37,Building Services Co.,Check,Paid
1527,1,7,4/22/2024,Liability insurance,4666.88,Food Distributors Egypt,Check,Pending
1528,1,7,4/2/2024,Property insurance,8967.57,Building Services Co.,Credit Card,Paid
1529,1,8,4/18/2024,Software licenses,2365.62,Delta Gas Company,Credit Card,Paid
1530,1,8,4/28/2024,Hardware purchases,6455.2,Tech Solutions,Check,Paid
1531,1,8,4/28/2024,System upgrades,6207.71,Beverage Suppliers,Check,Paid
1532,1,8,4/13/2024,Hardware purchases,2187.31,Tech Solutions,Credit Card,Pending
1533,1,9,4/3/2024,Certification courses,1547.91,Municipal Water Authority,Credit Card,Paid
1534,1,9,4/24/2024,External trainers,1944.02,Beverage Suppliers,Cash,Paid
1535,1,9,4/5/2024,Certification courses,1684.89,Building Services Co.,Check,Paid
1536,1,10,4/6/2024,Accounting services,5662.6,Damietta Electric Co.,Credit Card,Paid
1537,1,10,4/24/2024,Office supplies,5206.14,Tech Solutions,Cash,Paid
1538,1,10,4/2/2024,Bank charges,5926.11,Digital Media Group,Cash,Paid
1539,1,10,4/4/2024,Bank charges,1659.45,Cleaning Solutions,Credit Card,Paid
1540,1,1,5/27/2024,Staff salaries,139254.59,Elevator Tech,Credit Card,Paid
1541,1,1,5/21/2024,Overtime payments,79879.45,Certification Center,Bank Transfer,Paid
1542,1,1,5/2/2024,Staff salaries,100774.78,Kitchen Equipment Co.,Credit Card,Pending
1543,1,1,5/4/2024,Management salaries,138499.62,Sanitech Co.,Bank Transfer,Pending
1544,1,2,5/10/2024,Electricity bill,17345.22,Tech Solutions,Cash,Paid
1545,1,2,5/11/2024,Electricity bill,20306.45,Marketing Solutions Ltd.,Bank Transfer,Paid
1546,1,3,5/18/2024,Online advertising,12856.35,Education Plus,Bank Transfer,Paid
1547,1,3,5/26/2024,Promotional materials,9826.1,System Integrators,Cash,Overdue
1548,1,4,5/16/2024,HVAC maintenance,6315.53,Employee Benefits Co.,Bank Transfer,Paid
1549,1,4,5/17/2024,Equipment repair,5862.63,Software Corp.,Check,Paid
1550,1,4,5/14/2024,Equipment repair,5078.22,Sanitech Co.,Credit Card,Paid
1551,1,4,5/4/2024,Elevator service,8438.87,Print House Co.,Credit Card,Paid
1552,1,5,5/9/2024,Food supplies,14103.39,Creative Agency,Credit Card,Paid
1553,1,5,5/12/2024,Food supplies,25941.26,Housekeeping Supplies Ltd.,Check,Pending
1554,1,6,5/24/2024,Cleaning chemicals,4218.71,Telecom Egypt,Credit Card,Paid
1555,1,6,5/20/2024,Housekeeping supplies,3926.92,Housekeeping Supplies Ltd.,Bank Transfer,Paid
1556,1,6,5/10/2024,Housekeeping supplies,4599.38,Insurance Group Egypt,Credit Card,Paid
1557,1,6,5/12/2024,Laundry supplies,4407.07,IT Support Services,Bank Transfer,Paid
1558,1,7,5/8/2024,Liability insurance,4459.51,Liability Solutions,Cash,Paid
1559,1,7,5/24/2024,Property insurance,11712.94,Damietta Electric Co.,Check,Paid
1560,1,7,5/28/2024,Employee insurance,11365.38,Creative Agency,Cash,Paid
1561,1,8,5/22/2024,Software licenses,5601.67,Training Institute,Check,Paid
1562,1,8,5/20/2024,Hardware purchases,3306.31,Telecom Egypt,Credit Card,Paid
1563,1,8,5/17/2024,Hardware purchases,6517.46,Office Depot Egypt,Check,Paid
1564,1,9,5/7/2024,Training materials,1056.66,Liability Solutions,Check,Paid
1565,1,9,5/13/2024,External trainers,1742.69,System Integrators,Bank Transfer,Pending
1566,1,9,5/10/2024,Training materials,1381.71,Kitchen Equipment Co.,Check,Paid
1567,1,10,5/3/2024,Accounting services,3293.95,Elevator Tech,Check,Paid
1568,1,10,5/24/2024,Office supplies,3567.13,Office Depot Egypt,Bank Transfer,Pending
1569,1,10,5/6/2024,Legal fees,7605.67,IT Support Services,Check,Pending
1570,1,1,6/5/2024,Bonus payments,73547.61,Food Distributors Egypt,Check,Pending
1571,1,1,6/27/2024,Staff salaries,96851.29,Insurance Group Egypt,Bank Transfer,Paid
1572,1,2,6/1/2024,Gas bill,7650.5,Maintenance Plus,Credit Card,Paid
1573,1,2,6/20/2024,Electricity bill,8449.25,Cleaning Solutions,Credit Card,Paid
1574,1,3,6/13/2024,Online advertising,13567.78,Print House Co.,Cash,Paid
1575,1,3,6/8/2024,Promotional materials,12952.18,Office Depot Egypt,Cash,Paid
1576,1,4,6/7/2024,HVAC maintenance,8722.37,Maintenance Plus,Cash,Paid
1577,1,4,6/5/2024,Equipment repair,1439.2,Legal Associates,Bank Transfer,Paid
1578,1,4,6/1/2024,HVAC maintenance,6874.58,Software Corp.,Check,Paid
1579,1,4,6/11/2024,Elevator service,1292.07,Telecom Egypt,Check,Paid
1580,1,5,6/12/2024,Kitchen equipment,13721.57,Employee Benefits Co.,Cash,Paid
1581,1,5,6/10/2024,Food supplies,8545.98,Property Guard,Bank Transfer,Overdue
1582,1,5,6/18/2024,Food supplies,27280.43,Legal Associates,Bank Transfer,Paid
1583,1,5,6/13/2024,Restaurant supplies,29627.71,Bank of Egypt,Check,Paid
1584,1,6,6/20/2024,Housekeeping supplies,2656.88,Delta Gas Company,Credit Card,Overdue
1585,1,6,6/27/2024,Cleaning chemicals,2925.81,Tech Solutions,Bank Transfer,Overdue
1586,1,7,6/3/2024,Liability insurance,10261.71,Accounting Firm,Bank Transfer,Paid
1587,1,7,6/15/2024,Equipment insurance,9222.56,Software Corp.,Check,Paid
1588,1,7,6/21/2024,Equipment insurance,4615.24,Certification Center,Bank Transfer,Pending
1589,1,7,6/10/2024,Property insurance,8913.17,Kitchen Equipment Co.,Check,Paid
1590,1,8,6/17/2024,System upgrades,4858.81,Insurance Group Egypt,Check,Overdue
1591,1,8,6/2/2024,IT support,5523.5,Maintenance Plus,Check,Paid
1592,1,8,6/3/2024,IT support,7724.02,Training Institute,Check,Pending
1593,1,8,6/8/2024,IT support,7591.92,IT Support Services,Credit Card,Paid
1594,1,9,6/28/2024,External trainers,2243.5,Building Services Co.,Check,Paid
1595,1,9,6/28/2024,Training materials,1138.16,Building Services Co.,Check,Paid
1596,1,10,6/8/2024,Legal fees,5573.67,Maintenance Plus,Cash,Paid
1597,1,10,6/10/2024,Bank charges,7958.84,Beverage Suppliers,Bank Transfer,Paid
1598,1,10,6/28/2024,Bank charges,7296.72,Sanitech Co.,Check,Pending
1599,1,1,7/26/2024,Management salaries,148879.47,Education Plus,Credit Card,Paid
1600,1,1,7/2/2024,Management salaries,96149.96,Tech Solutions,Credit Card,Paid
1601,1,2,7/2/2024,Gas bill,15451.94,Cleaning Solutions,Check,Pending
1602,1,2,7/17/2024,Water bill,8992.98,Accounting Firm,Check,Pending
1603,1,2,7/24/2024,Telecommunications,5903.68,Cleaning Solutions,Cash,Paid
1604,1,2,7/6/2024,Telecommunications,24593.38,Accounting Firm,Bank Transfer,Overdue
1605,1,3,7/13/2024,Online advertising,12675.94,Maintenance Plus,Credit Card,Overdue
1606,1,3,7/20/2024,Print advertising,14087.85,Property Guard,Bank Transfer,Paid
1607,1,4,7/28/2024,Elevator service,4096.93,Software Corp.,Credit Card,Paid
1608,1,4,7/21/2024,Elevator service,9337.55,Office Depot Egypt,Bank Transfer,Paid
